UID	Category	Snippet
albumentations-team|albumentations|functional.py|000	Function	"def get_random_crop_coords(height: int, width: int, crop_height: int, crop_width: int, h_start: float, w_start: float):
    # h_start is [0, 1) and should map to [0, (height - crop_height)]  (note inclusive)
    # This is conceptually equivalent to mapping onto `range(0, (height - crop_height + 1))`
    # See: https://github.com/albumentations-team/albumentations/pull/1080
    y1 = int((height - crop_height + 1) * h_start)
    y2 = y1 + crop_height
    x1 = int((width - crop_width + 1) * w_start)
    x2 = x1 + crop_width
    return x1, y1, x2, y2
"
albumentations-team|albumentations|functional.py|001	Function	"def random_crop(img: np.ndarray, crop_height: int, crop_width: int, h_start: float, w_start: float):
    height, width = img.shape[:2]
    if height < crop_height or width < crop_width:
        raise ValueError(
            ""Requested crop size ({crop_height}, {crop_width}) is ""
            ""larger than the image size ({height}, {width})"".format(
                crop_height=crop_height, crop_width=crop_width, height=height, width=width
            )
        )
    x1, y1, x2, y2 = get_random_crop_coords(height, width, crop_height, crop_width, h_start, w_start)
    img = img[y1:y2, x1:x2]
    return img
"
albumentations-team|albumentations|functional.py|002	Function	"def crop_bbox_by_coords(
    bbox: BoxInternalType,
    crop_coords: Tuple[int, int, int, int],
    crop_height: int,
    crop_width: int,
    rows: int,
    cols: int,
):
    """"""Crop a bounding box using the provided coordinates of bottom-left and top-right corners in pixels and the
    required height and width of the crop.
"
albumentations-team|albumentations|functional.py|003	Function	"def bbox_random_crop(
    bbox: BoxInternalType, crop_height: int, crop_width: int, h_start: float, w_start: float, rows: int, cols: int
):
    crop_coords = get_random_crop_coords(rows, cols, crop_height, crop_width, h_start, w_start)
    return crop_bbox_by_coords(bbox, crop_coords, crop_height, crop_width, rows, cols)
"
albumentations-team|albumentations|functional.py|004	Function	"def crop_keypoint_by_coords(
    keypoint: KeypointInternalType, crop_coords: Tuple[int, int, int, int]
):  # skipcq: PYL-W0613
    """"""Crop a keypoint using the provided coordinates of bottom-left and top-right corners in pixels and the
    required height and width of the crop.
"
albumentations-team|albumentations|transforms.py|000	Class	"class Blur(ImageOnlyTransform):
    """"""Blur the input image using a random-sized kernel.
"
albumentations-team|albumentations|transforms.py|001	Class	"class MotionBlur(Blur):
    """"""Apply motion blur to the input image using a random-sized kernel.
"
albumentations-team|albumentations|transforms.py|002	Class	"class MedianBlur(Blur):
    """"""Blur the input image using a median filter with a random aperture linear size.
"
albumentations-team|albumentations|transforms.py|003	Class	"class GaussianBlur(ImageOnlyTransform):
    """"""Blur the input image using a Gaussian filter with a random kernel size.
"
albumentations-team|albumentations|transforms.py|004	Class	"class GlassBlur(Blur):
    """"""Apply glass noise to the input image.
"
joke2k|faker|cli.py|000	Class	"class Command:
    def __init__(self, argv: Optional[str] = None) -> None:
        self.argv = argv or sys.argv[:]
        self.prog_name = Path(self.argv[0]).name
"
joke2k|faker|cli.py|001	Class	"            ""class itself)"",
        )
"
joke2k|faker|cli.py|002	Function	"def print_provider(
    doc: Documentor,
    provider: BaseProvider,
    formatters: Dict[str, T],
    excludes: Optional[List[str]] = None,
    output: Optional[TextIO] = None,
) -> None:
    if output is None:
        output = sys.stdout
    if excludes is None:
        excludes = []
"
joke2k|faker|cli.py|003	Function	"def print_doc(
    provider_or_field: Optional[str] = None,
    args: Optional[List[T]] = None,
    lang: str = DEFAULT_LOCALE,
    output: Optional[Union[TextIO, TextIOWrapper]] = None,
    seed: Optional[float] = None,
    includes: Optional[List[str]] = None,
) -> None:
    if args is None:
        args = []
    if output is None:
        output = sys.stdout
    fake = Faker(locale=lang, includes=includes)
    fake.seed_instance(seed)
"
joke2k|faker|cli.py|004	Function	"    def __init__(self, argv: Optional[str] = None) -> None:
        self.argv = argv or sys.argv[:]
        self.prog_name = Path(self.argv[0]).name
"
joke2k|faker|plugin.py|000	Function	"def _session_faker(request):
    """"""Fixture that stores the session level ``Faker`` instance.
"
joke2k|faker|plugin.py|001	Function	"def faker(request):
    """"""Fixture that returns a seeded and suitable ``Faker`` instance.""""""
    if ""faker_locale"" in request.fixturenames:
        locale = request.getfixturevalue(""faker_locale"")
        fake = Faker(locale=locale)
    else:
        fake = request.getfixturevalue(""_session_faker"")
"
redis|redis-py|cluster_async.py|000	Function	"def timer(func):
    @functools.wraps(func)
    async def wrapper(*args, **kwargs):
        tic = time.perf_counter()
        await func(*args, **kwargs)
        toc = time.perf_counter()
        return f""{toc - tic:.4f}""
"
redis|redis-py|cluster_async.py|001	Function	"    async def wrapper(*args, **kwargs):
        tic = time.perf_counter()
        await func(*args, **kwargs)
        toc = time.perf_counter()
        return f""{toc - tic:.4f}""
"
redis|redis-py|cluster_async.py|002	Function	"async def set_str(client, gather, data):
    if gather:
        for _ in range(count // 100):
            await asyncio.gather(
                *(
                    asyncio.create_task(client.set(f""bench:str_{i}"", data))
                    for i in range(100)
                )
            )
    else:
        for i in range(count):
            await client.set(f""bench:str_{i}"", data)
"
redis|redis-py|cluster_async.py|003	Function	"async def set_int(client, gather, data):
    if gather:
        for _ in range(count // 100):
            await asyncio.gather(
                *(
                    asyncio.create_task(client.set(f""bench:int_{i}"", data))
                    for i in range(100)
                )
            )
    else:
        for i in range(count):
            await client.set(f""bench:int_{i}"", data)
"
redis|redis-py|cluster_async.py|004	Function	"async def get_str(client, gather):
    if gather:
        for _ in range(count // 100):
            await asyncio.gather(
                *(asyncio.create_task(client.get(f""bench:str_{i}"")) for i in range(100))
            )
    else:
        for i in range(count):
            await client.get(f""bench:str_{i}"")
"
redis|redis-py|base.py|000	Class	"class Benchmark:
    ARGUMENTS = ()
"
redis|redis-py|base.py|001	Function	"    def __init__(self):
        self._client = None
"
redis|redis-py|base.py|002	Function	"    def get_client(self, **kwargs):
        # eventually make this more robust and take optional args from
        # argparse
        if self._client is None or kwargs:
            defaults = {""db"": 9}
            defaults.update(kwargs)
            pool = redis.ConnectionPool(**kwargs)
            self._client = redis.Redis(connection_pool=pool)
        return self._client
"
redis|redis-py|base.py|003	Function	"    def setup(self, **kwargs):
        pass
"
redis|redis-py|base.py|004	Function	"    def run(self, **kwargs):
        pass
"
redis|redis-py|command_packer_benchmark.py|000	Class	"class StringJoiningConnection(Connection):
    def send_packed_command(self, command, check_health=True):
        ""Send an already packed command to the Redis server""
        if not self._sock:
            self.connect()
        try:
            self._sock.sendall(command)
        except OSError as e:
            self.disconnect()
            if len(e.args) == 1:
                _errno, errmsg = ""UNKNOWN"", e.args[0]
            else:
                _errno, errmsg = e.args
            raise ConnectionError(f""Error {_errno} while writing to socket. {errmsg}."")
        except Exception:
            self.disconnect()
            raise
"
redis|redis-py|command_packer_benchmark.py|001	Class	"class ListJoiningConnection(Connection):
    def send_packed_command(self, command, check_health=True):
        if not self._sock:
            self.connect()
        try:
            if isinstance(command, str):
                command = [command]
            for item in command:
                self._sock.sendall(item)
        except OSError as e:
            self.disconnect()
            if len(e.args) == 1:
                _errno, errmsg = ""UNKNOWN"", e.args[0]
            else:
                _errno, errmsg = e.args
            raise ConnectionError(f""Error {_errno} while writing to socket. {errmsg}."")
        except Exception:
            self.disconnect()
            raise
"
redis|redis-py|command_packer_benchmark.py|002	Class	"class CommandPackerBenchmark(Benchmark):
"
redis|redis-py|command_packer_benchmark.py|003	Function	"    def send_packed_command(self, command, check_health=True):
        ""Send an already packed command to the Redis server""
        if not self._sock:
            self.connect()
        try:
            self._sock.sendall(command)
        except OSError as e:
            self.disconnect()
            if len(e.args) == 1:
                _errno, errmsg = ""UNKNOWN"", e.args[0]
            else:
                _errno, errmsg = e.args
            raise ConnectionError(f""Error {_errno} while writing to socket. {errmsg}."")
        except Exception:
            self.disconnect()
            raise
"
redis|redis-py|command_packer_benchmark.py|004	Function	"    def pack_command(self, *args):
        ""Pack a series of arguments into a value Redis command""
        args_output = SYM_EMPTY.join(
            [
                SYM_EMPTY.join(
                    (SYM_DOLLAR, str(len(k)).encode(), SYM_CRLF, k, SYM_CRLF)
                )
                for k in map(self.encoder.encode, args)
            ]
        )
        output = SYM_EMPTY.join(
            (SYM_STAR, str(len(args)).encode(), SYM_CRLF, args_output)
        )
        return output
"
redis|redis-py|cluster_async_pipeline.py|000	Function	"def timer(func):
    @functools.wraps(func)
    async def wrapper(*args, **kwargs):
        tic = time.perf_counter()
        await func(*args, **kwargs)
        toc = time.perf_counter()
        return f""{toc - tic:.4f}""
"
redis|redis-py|cluster_async_pipeline.py|001	Function	"    async def wrapper(*args, **kwargs):
        tic = time.perf_counter()
        await func(*args, **kwargs)
        toc = time.perf_counter()
        return f""{toc - tic:.4f}""
"
redis|redis-py|cluster_async_pipeline.py|002	Function	"async def warmup(client):
    await asyncio.gather(
        *(asyncio.create_task(client.exists(f""bench:warmup_{i}"")) for i in range(100))
    )
"
redis|redis-py|cluster_async_pipeline.py|003	Function	"async def run(client):
    data_str = ""a"" * size
    data_int = int(""1"" * size)
"
redis|redis-py|cluster_async_pipeline.py|004	Function	"async def main(loop):
    arc = aredis.StrictRedisCluster(
        host=host,
        port=port,
        password=password,
        max_connections=2**31,
        max_connections_per_node=2**31,
        readonly=False,
        reinitialize_steps=count,
        skip_full_coverage_check=True,
        decode_responses=False,
        max_idle_time=count,
        idle_check_interval=count,
    )
    print(f""{loop} {await warmup(arc)} aredis"")
    print(await run(arc))
    arc.connection_pool.disconnect()
"
redis|redis-py|basic_operations.py|000	Function	"def parse_args():
    parser = ArgumentParser()
    parser.add_argument(
        ""-n"", type=int, help=""Total number of requests (default 100000)"", default=100000
    )
    parser.add_argument(
        ""-P"",
        type=int,
        help=(""Pipeline <numreq> requests. Default 1 (no pipeline).""),
        default=1,
    )
    parser.add_argument(
        ""-s"",
        type=int,
        help=""Data size of SET/GET value in bytes (default 2)"",
        default=2,
    )
"
redis|redis-py|basic_operations.py|001	Function	"def run():
    args = parse_args()
    r = redis.Redis()
    r.flushall()
    set_str(conn=r, num=args.n, pipeline_size=args.P, data_size=args.s)
    set_int(conn=r, num=args.n, pipeline_size=args.P, data_size=args.s)
    get_str(conn=r, num=args.n, pipeline_size=args.P, data_size=args.s)
    get_int(conn=r, num=args.n, pipeline_size=args.P, data_size=args.s)
    incr(conn=r, num=args.n, pipeline_size=args.P, data_size=args.s)
    lpush(conn=r, num=args.n, pipeline_size=args.P, data_size=args.s)
    lrange_300(conn=r, num=args.n, pipeline_size=args.P, data_size=args.s)
    lpop(conn=r, num=args.n, pipeline_size=args.P, data_size=args.s)
    hmset(conn=r, num=args.n, pipeline_size=args.P, data_size=args.s)
"
redis|redis-py|basic_operations.py|002	Function	"def timer(func):
    @wraps(func)
    def wrapper(*args, **kwargs):
        start = time.monotonic()
        ret = func(*args, **kwargs)
        duration = time.monotonic() - start
        if ""num"" in kwargs:
            count = kwargs[""num""]
        else:
            count = args[1]
        print(f""{func.__name__} - {count} Requests"")
        print(f""Duration  = {duration}"")
        print(f""Rate = {count/duration}"")
        print()
        return ret
"
redis|redis-py|basic_operations.py|003	Function	"    def wrapper(*args, **kwargs):
        start = time.monotonic()
        ret = func(*args, **kwargs)
        duration = time.monotonic() - start
        if ""num"" in kwargs:
            count = kwargs[""num""]
        else:
            count = args[1]
        print(f""{func.__name__} - {count} Requests"")
        print(f""Duration  = {duration}"")
        print(f""Rate = {count/duration}"")
        print()
        return ret
"
redis|redis-py|basic_operations.py|004	Function	"def set_str(conn, num, pipeline_size, data_size):
    if pipeline_size > 1:
        conn = conn.pipeline()
"
redis|redis-py|socket_read_size.py|000	Class	"class SocketReadBenchmark(Benchmark):
"
redis|redis-py|socket_read_size.py|001	Function	"    def setup(self, value_size, read_size, parser):
        r = self.get_client(parser_class=parser, socket_read_size=read_size)
        r.set(""benchmark"", ""a"" * value_size)
"
redis|redis-py|socket_read_size.py|002	Function	"    def run(self, value_size, read_size, parser):
        r = self.get_client()
        r.get(""benchmark"")
"
RaRe-Technologies|gensim|run_similarity_queries.py|000	Class	"#   This class operates in fixed memory, by splitting the index across multiple files on disk, called shards.
#   It uses :class:`similarities.MatrixSimilarity` and :class:`similarities.SparseMatrixSimilarity` internally,
#   so it is still fast, although slightly more complex.
#
# Index persistency is handled via the standard :func:`save` and :func:`load` functions:
"
RaRe-Technologies|gensim|check_wheels.py|000	Function	"def to_int(value):
    value = ''.join((x for x in value if x.isdigit()))
    try:
        return int(value)
    except Exception:
        return 0
"
RaRe-Technologies|gensim|check_wheels.py|001	Function	"def to_tuple(version):
    return tuple(to_int(x) for x in version.split('.'))
"
RaRe-Technologies|gensim|check_wheels.py|002	Function	"def main():
    project = sys.argv[1]
    json = requests.get('https://pypi.org/pypi/%s/json' % project).json()
    for version in sorted(json['releases'], key=to_tuple):
        print(version)
        wheel_packages = [
            p for p in json['releases'][version]
            if p['packagetype'] == 'bdist_wheel'
        ]
        for p in wheel_packages:
            print('    %(python_version)s %(filename)s' % p)
"
RaRe-Technologies|gensim|test_notebooks.py|000	Function	"def _notebook_run(path):
    """"""Execute a notebook via nbconvert and collect output.
       :returns (parsed nb object, execution errors)
    """"""
    kernel_name = 'python%d' % sys.version_info[0]
    this_file_directory = os.path.dirname(__file__)
    errors = []
    with tempfile.NamedTemporaryFile(suffix="".ipynb"", mode='wt') as fout:
        with smart_open(path, 'rb') as f:
            nb = nbformat.read(f, as_version=4)
            nb.metadata.get('kernelspec', {})['name'] = kernel_name
            ep = ExecutePreprocessor(kernel_name=kernel_name, timeout=10)
"
RaRe-Technologies|gensim|test_notebooks.py|001	Function	"def test_notebooks():
    for notebook in glob(""*.ipynb""):
        if "" "" in notebook:
            continue
        print(""Testing {}"".format(notebook))
        nb, errors = _notebook_run(notebook)
        assert errors == []
"
RaRe-Technologies|gensim|run_corpora_and_vector_spaces.py|000	Class	"class MyCorpus:
    def __iter__(self):
        for line in open('https://radimrehurek.com/mycorpus.txt'):
            # assume there's one document per line, tokens separated by whitespace
            yield dictionary.doc2bow(line.lower().split())
"
RaRe-Technologies|gensim|run_corpora_and_vector_spaces.py|001	Function	"    def __iter__(self):
        for line in open('https://radimrehurek.com/mycorpus.txt'):
            # assume there's one document per line, tokens separated by whitespace
            yield dictionary.doc2bow(line.lower().split())
"
psf|requests|adapters.py|000	Class	"class BaseAdapter:
    """"""The Base Transport Adapter""""""
"
psf|requests|adapters.py|001	Class	"class HTTPAdapter(BaseAdapter):
    """"""The built-in HTTP Adapter for urllib3.
"
psf|requests|adapters.py|002	Class	"    HTTPS urls by implementing the Transport Adapter interface. This class will
    usually be created by the :class:`Session <Session>` class under the
    covers.
"
psf|requests|adapters.py|003	Class	"    usually be created by the :class:`Session <Session>` class under the
    covers.
"
psf|requests|adapters.py|004	Class	"        which we retry a request, import urllib3's ``Retry`` class and pass
        that instead.
    :param pool_block: Whether the connection pool should block for connections.
"
psf|requests|api.py|000	Function	"def request(method, url, **kwargs):
    """"""Constructs and sends a :class:`Request <Request>`.
"
psf|requests|api.py|001	Function	"def get(url, params=None, **kwargs):
    r""""""Sends a GET request.
"
psf|requests|api.py|002	Function	"def options(url, **kwargs):
    r""""""Sends an OPTIONS request.
"
psf|requests|api.py|003	Function	"def head(url, **kwargs):
    r""""""Sends a HEAD request.
"
psf|requests|api.py|004	Function	"def post(url, data=None, json=None, **kwargs):
    r""""""Sends a POST request.
"
psf|requests|flask_theme_support.py|000	Class	"class FlaskyStyle(Style):
    background_color = ""#f8f8f8""
    default_style = """"
"
psf|requests|flask_theme_support.py|001	Class	"        # No corresponding class for the following:
        #Text:                     """", # class:  ''
        Whitespace:                ""underline #f8f8f8"",      # class: 'w'
        Error:                     ""#a40000 border:#ef2929"", # class: 'err'
        Other:                     ""#000000"",                # class 'x'
"
psf|requests|auth.py|000	Class	"class AuthBase:
    """"""Base class that all auth implementations derive from""""""
"
psf|requests|auth.py|001	Class	"    """"""Base class that all auth implementations derive from""""""
"
psf|requests|auth.py|002	Class	"class HTTPBasicAuth(AuthBase):
    """"""Attaches HTTP Basic Authentication to the given Request object.""""""
"
psf|requests|auth.py|003	Class	"class HTTPProxyAuth(HTTPBasicAuth):
    """"""Attaches HTTP Proxy Authentication to a given Request object.""""""
"
psf|requests|auth.py|004	Class	"class HTTPDigestAuth(AuthBase):
    """"""Attaches HTTP Digest Authentication to the given Request object.""""""
"
psf|requests|_internal_utils.py|000	Function	"def to_native_string(string, encoding=""ascii""):
    """"""Given a string object, regardless of type, returns a representation of
    that string in the native string type, encoding and decoding where
    necessary. This assumes ASCII unless told otherwise.
    """"""
    if isinstance(string, builtin_str):
        out = string
    else:
        out = string.decode(encoding)
"
psf|requests|_internal_utils.py|001	Function	"def unicode_is_ascii(u_string):
    """"""Determine if unicode string only contains ASCII characters.
"
psf|requests|__init__.py|000	Function	"def check_compatibility(urllib3_version, chardet_version, charset_normalizer_version):
    urllib3_version = urllib3_version.split(""."")
    assert urllib3_version != [""dev""]  # Verify urllib3 isn't installed from git.
"
psf|requests|__init__.py|001	Function	"def _check_cryptography(cryptography_version):
    # cryptography < 1.3.4
    try:
        cryptography_version = list(map(int, cryptography_version.split(""."")))
    except ValueError:
        return
"
dbcli|mycli|completion_refresher.py|000	Class	"class CompletionRefresher(object):
"
dbcli|mycli|completion_refresher.py|001	Function	"    def __init__(self):
        self._completer_thread = None
        self._restart_refresh = threading.Event()
"
dbcli|mycli|completion_refresher.py|002	Function	"    def refresh(self, executor, callbacks, completer_options=None):
        """"""Creates a SQLCompleter object and populates it with the relevant
        completion suggestions in a background thread.
"
dbcli|mycli|completion_refresher.py|003	Function	"    def is_refreshing(self):
        return self._completer_thread and self._completer_thread.is_alive()
"
dbcli|mycli|completion_refresher.py|004	Function	"    def _bg_refresh(self, sqlexecute, callbacks, completer_options):
        completer = SQLCompleter(**completer_options)
"
dbcli|mycli|clistyle.py|000	Class	"# map Pygments tokens (ptk 1.0) to class names (ptk 2.0).
TOKEN_TO_PROMPT_STYLE = {
    Token.Menu.Completions.Completion.Current: 'completion-menu.completion.current',
    Token.Menu.Completions.Completion: 'completion-menu.completion',
    Token.Menu.Completions.Meta.Current: 'completion-menu.meta.completion.current',
    Token.Menu.Completions.Meta: 'completion-menu.meta.completion',
    Token.Menu.Completions.MultiColumnMeta: 'completion-menu.multi-column-meta',
    Token.Menu.Completions.ProgressButton: 'scrollbar.arrow',  # best guess
    Token.Menu.Completions.ProgressBar: 'scrollbar',  # best guess
    Token.SelectedText: 'selected',
    Token.SearchMatch: 'search',
    Token.SearchMatch.Current: 'search.current',
    Token.Toolbar: 'bottom-toolbar',
    Token.Toolbar.Off: 'bottom-toolbar.off',
    Token.Toolbar.On: 'bottom-toolbar.on',
    Token.Toolbar.Search: 'search-toolbar',
    Token.Toolbar.Search.Text: 'search-toolbar.text',
    Token.Toolbar.System: 'system-toolbar',
    Token.Toolbar.Arg: 'arg-toolbar',
    Token.Toolbar.Arg.Text: 'arg-toolbar.text',
    Token.Toolbar.Transaction.Valid: 'bottom-toolbar.transaction.valid',
    Token.Toolbar.Transaction.Failed: 'bottom-toolbar.transaction.failed',
    Token.Output.Header: 'output.header',
    Token.Output.OddRow: 'output.odd-row',
    Token.Output.EvenRow: 'output.even-row',
    Token.Output.Null: 'output.null',
    Token.Prompt: 'prompt',
    Token.Continuation: 'continuation',
}
"
dbcli|mycli|clistyle.py|001	Class	"                logger.error('Unhandled style / class name: %s', token)
        else:
            # treat as prompt style name (2.0). See default style names here:
            # https://github.com/jonathanslenders/python-prompt-toolkit/blob/master/prompt_toolkit/styles/defaults.py
            prompt_styles.append((token, cli_style[token]))
"
dbcli|mycli|clistyle.py|002	Class	"            logger.error('Unhandled style / class name: %s', token)
"
dbcli|mycli|clistyle.py|003	Class	"    class OutputStyle(PygmentsStyle):
        default_style = """"
        styles = style
"
dbcli|mycli|clistyle.py|004	Function	"def parse_pygments_style(token_name, style_object, style_dict):
    """"""Parse token type and style string.
"
dbcli|mycli|key_bindings.py|000	Function	"def mycli_bindings(mycli):
    """"""Custom key bindings for mycli.""""""
    kb = KeyBindings()
"
dbcli|mycli|key_bindings.py|001	Function	"    def _(event):
        """"""Enable/Disable SmartCompletion Mode.""""""
        _logger.debug('Detected F2 key.')
        mycli.completer.smart_completion = not mycli.completer.smart_completion
"
dbcli|mycli|key_bindings.py|002	Function	"    def _(event):
        """"""Enable/Disable Multiline Mode.""""""
        _logger.debug('Detected F3 key.')
        mycli.multi_line = not mycli.multi_line
"
dbcli|mycli|key_bindings.py|003	Function	"    def _(event):
        """"""Toggle between Vi and Emacs mode.""""""
        _logger.debug('Detected F4 key.')
        if mycli.key_bindings == ""vi"":
            event.app.editing_mode = EditingMode.EMACS
            mycli.key_bindings = ""emacs""
        else:
            event.app.editing_mode = EditingMode.VI
            mycli.key_bindings = ""vi""
"
dbcli|mycli|key_bindings.py|004	Function	"    def _(event):
        """"""Force autocompletion at cursor.""""""
        _logger.debug('Detected <Tab> key.')
        b = event.app.current_buffer
        if b.complete_state:
            b.complete_next()
        else:
            b.start_completion(select_first=True)
"
dbcli|mycli|config.py|000	Function	"def log(logger, level, message):
    """"""Logs message to stderr if logging isn't initialized.""""""
"
dbcli|mycli|config.py|001	Function	"def read_config_file(f, list_values=True):
    """"""Read a config file.
"
dbcli|mycli|config.py|002	Function	"def get_included_configs(config_file: Union[str, TextIOWrapper]) -> list:
    """"""Get a list of configuration files that are included into config_path
    with !includedir directive.
"
dbcli|mycli|config.py|003	Function	"def read_config_files(files, list_values=True):
    """"""Read and merge a list of config files.""""""
"
dbcli|mycli|config.py|004	Function	"def create_default_config(list_values=True):
    import mycli
    default_config_file = resources.open_text(mycli, 'myclirc')
    return read_config_file(default_config_file, list_values=list_values)
"
dbcli|mycli|clibuffer.py|000	Function	"def cli_is_multiline(mycli):
    @Condition
    def cond():
        doc = get_app().layout.get_buffer_by_name(DEFAULT_BUFFER).document
"
dbcli|mycli|clibuffer.py|001	Function	"    def cond():
        doc = get_app().layout.get_buffer_by_name(DEFAULT_BUFFER).document
"
dbcli|mycli|clibuffer.py|002	Function	"def _multiline_exception(text):
    orig = text
    text = text.strip()
"
dbcli|mycli|clitoolbar.py|000	Function	"def create_toolbar_tokens_func(mycli, show_fish_help):
    """"""Return a function that generates the toolbar tokens.""""""
    def get_toolbar_tokens():
        result = []
        result.append(('class:bottom-toolbar', ' '))
"
dbcli|mycli|clitoolbar.py|001	Function	"    def get_toolbar_tokens():
        result = []
        result.append(('class:bottom-toolbar', ' '))
"
dbcli|mycli|clitoolbar.py|002	Function	"def _get_vi_mode():
    """"""Get the current vi mode for display.""""""
    return {
        InputMode.INSERT: 'I',
        InputMode.NAVIGATION: 'N',
        InputMode.REPLACE: 'R',
        InputMode.REPLACE_SINGLE: 'R',
        InputMode.INSERT_MULTIPLE: 'M',
    }[get_app().vi_state.input_mode]
"
allenai|allennlp|count_instances.py|000	Class	"class CountInstances(Subcommand):
    def add_subparser(self, parser: argparse._SubParsersAction) -> argparse.ArgumentParser:
        description = """"""Count the number of training instances in an experiment config file.""""""
        subparser = parser.add_parser(self.name, description=description, help=description)
        subparser.add_argument(""param_path"", type=str, help=""path to an experiment config file"")
"
allenai|allennlp|count_instances.py|001	Function	"    def add_subparser(self, parser: argparse._SubParsersAction) -> argparse.ArgumentParser:
        description = """"""Count the number of training instances in an experiment config file.""""""
        subparser = parser.add_parser(self.name, description=description, help=description)
        subparser.add_argument(""param_path"", type=str, help=""path to an experiment config file"")
"
allenai|allennlp|count_instances.py|002	Function	"def count_instances_from_args(args: argparse.Namespace):
    from allennlp.training.util import data_loaders_from_params
"
allenai|allennlp|_checklist_internal.py|000	Class	"class CheckList(Subcommand):
    def add_subparser(self, parser: argparse._SubParsersAction) -> argparse.ArgumentParser:
"
allenai|allennlp|_checklist_internal.py|001	Class	"class _CheckListManager:
    def __init__(
        self,
        task_suite: TaskSuite,
        predictor: Predictor,
        capabilities: Optional[List[str]] = None,
        max_examples: Optional[int] = None,
        output_file: Optional[str] = None,
        print_summary_args: Optional[Dict[str, Any]] = None,
    ) -> None:
        self._task_suite = task_suite
        self._predictor = predictor
        self._capabilities = capabilities
        self._max_examples = max_examples
        self._output_file = None if output_file is None else open(output_file, ""w"")
        self._print_summary_args = print_summary_args or {}
"
allenai|allennlp|_checklist_internal.py|002	Function	"    def add_subparser(self, parser: argparse._SubParsersAction) -> argparse.ArgumentParser:
"
allenai|allennlp|_checklist_internal.py|003	Function	"def _get_predictor(args: argparse.Namespace) -> Predictor:
    check_for_gpu(args.cuda_device)
    archive = load_archive(
        args.archive_file,
        cuda_device=args.cuda_device,
    )
"
allenai|allennlp|_checklist_internal.py|004	Function	"def _get_task_suite(args: argparse.Namespace) -> TaskSuite:
    available_tasks = TaskSuite.list_available()
    if args.task in available_tasks:
        suite_name = args.task
    else:
        raise ConfigurationError(
            f""'{args.task}' is not a recognized task suite. ""
            f""Available tasks are: {available_tasks}.""
        )
"
allenai|allennlp|build_vocab.py|000	Class	"class BuildVocab(Subcommand):
    def add_subparser(self, parser: argparse._SubParsersAction) -> argparse.ArgumentParser:
        description = """"""Build a vocabulary from an experiment config file.""""""
        subparser = parser.add_parser(self.name, description=description, help=description)
"
allenai|allennlp|build_vocab.py|001	Function	"    def add_subparser(self, parser: argparse._SubParsersAction) -> argparse.ArgumentParser:
        description = """"""Build a vocabulary from an experiment config file.""""""
        subparser = parser.add_parser(self.name, description=description, help=description)
"
allenai|allennlp|build_vocab.py|002	Function	"def build_vocab_from_args(args: argparse.Namespace):
    if not args.output_path.endswith("".tar.gz""):
        raise ValueError(""param 'output_path' should end with '.tar.gz'"")
"
allenai|allennlp|__main__.py|000	Function	"def _transformers_log_filter(record):
    if record.msg.startswith(""PyTorch version""):
        return False
    return True
"
allenai|allennlp|__main__.py|001	Function	"def run():
    from allennlp.commands import main  # noqa
    from allennlp.common.util import install_sigterm_handler
"
allenai|allennlp|__init__.py|000	Class	"class ArgumentParserWithDefaults(argparse.ArgumentParser):
    """"""
    Custom argument parser that will display the default value for an argument
    in the help message.
    """"""
"
allenai|allennlp|__init__.py|001	Function	"    def _is_empty_default(default: Any) -> bool:
        if default is None:
            return True
        if isinstance(default, (str, list, tuple, set)):
            return not bool(default)
        return False
"
allenai|allennlp|__init__.py|002	Function	"    def add_argument(self, *args, **kwargs):
        # Add default value to the help message when the default is meaningful.
        default = kwargs.get(""default"")
        if kwargs.get(
            ""action""
        ) not in self._action_defaults_to_ignore and not self._is_empty_default(default):
            description = kwargs.get(""help"", """")
            kwargs[""help""] = f""{description} (default = {default})""
        super().add_argument(*args, **kwargs)
"
allenai|allennlp|__init__.py|003	Function	"def parse_args(prog: Optional[str] = None) -> Tuple[argparse.ArgumentParser, argparse.Namespace]:
    """"""
    Creates the argument parser for the main program and uses it to parse the args.
    """"""
    parser = ArgumentParserWithDefaults(description=""Run AllenNLP"", prog=prog)
    parser.add_argument(""--version"", action=""version"", version=f""%(prog)s {__version__}"")
"
allenai|allennlp|__init__.py|004	Function	"    def add_subcommands():
        for subcommand_name in sorted(Subcommand.list_available()):
            if subcommand_name in subcommands:
                continue
            subcommands.add(subcommand_name)
            subcommand_class = Subcommand.by_name(subcommand_name)
            subcommand = subcommand_class()
            subparser = subcommand.add_subparser(subparsers)
            if subcommand_class.requires_plugins:
                subparser.add_argument(
                    ""--include-package"",
                    type=str,
                    action=""append"",
                    default=[],
                    help=""additional packages to include"",
                )
"
allenai|allennlp|cached_path.py|000	Class	"class CachedPath(Subcommand):
    requires_plugins: bool = False
"
